date	time	value	unit
05/03/1851	8:40	1259	cm
05/04/1851	8:40	1229	cm
05/05/1851	8:40	1214	cm
05/06/1851	8:40	1204	cm
05/07/1851	8:40	1229	cm
05/08/1851	8:40	1289	cm
05/09/1851	8:40	1302	cm
05/10/1851	8:40	1249	cm
05/11/1851	8:40	1194	cm
05/12/1851	8:40	1159	cm
05/13/1851	8:40	1134	cm
05/14/1851	8:40	1104	cm
05/15/1851	8:40	1089	cm
05/16/1851	8:40	1074	cm
05/17/1851	8:40	1059	cm
05/18/1851	8:40	1049	cm
05/19/1851	8:40	1029	cm
05/20/1851	8:40	1024	cm
05/21/1851	8:40	1024	cm
05/22/1851	8:40	1034	cm
05/23/1851	8:40	1029	cm
05/24/1851	8:40	1019	cm
05/25/1851	8:40	1004	cm
05/26/1851	8:40	994	cm
05/27/1851	8:40	989	cm
05/28/1851	8:40	1014	cm
05/29/1851	8:40	1009	cm
05/30/1851	8:40	999	cm
05/31/1851	8:40	984	cm
06/01/1851	8:40	969	cm
06/02/1851	8:40	954	cm
06/03/1851	8:40	934	cm
06/04/1851	8:40	929	cm
06/05/1851	8:40	924	cm
06/06/1851	8:40	919	cm
06/07/1851	8:40	914	cm
06/08/1851	8:40	914	cm
06/09/1851	8:40	909	cm
06/10/1851	8:40	919	cm
06/11/1851	8:40	954	cm
06/12/1851	8:40	969	cm
06/13/1851	8:40	974	cm
06/14/1851	8:40	969	cm
06/15/1851	8:40	954	cm
06/16/1851	8:40	949	cm
06/17/1851	8:40	944	cm
06/18/1851	8:40	934	cm
06/19/1851	8:40	929	cm
06/20/1851	8:40	919	cm
06/21/1851	8:40	914	cm
06/22/1851	8:40	912	cm
06/23/1851	8:40	909	cm
06/24/1851	8:40	907	cm
06/25/1851	8:40	904	cm
06/26/1851	8:40	903	cm
06/27/1851	8:40	902	cm
06/28/1851	8:40	900	cm
06/29/1851	8:40	899	cm
06/30/1851	8:40	897	cm
07/01/1851	8:40	892	cm
07/02/1851	8:40	889	cm
07/03/1851	8:40	888	cm
07/04/1851	8:40	884	cm
07/05/1851	8:40	882	cm
07/06/1851	8:40	881	cm
07/07/1851	8:40	880	cm
07/08/1851	8:40	881	cm
07/09/1851	8:40	884	cm
07/10/1851	8:40	882	cm
07/11/1851	8:40	884	cm
07/12/1851	8:40	882	cm
07/13/1851	8:40	889	cm
07/14/1851	8:40	909	cm
07/15/1851	8:40	904	cm
07/16/1851	8:40	899	cm
07/17/1851	8:40	899	cm
07/18/1851	8:40	898	cm
07/19/1851	8:40	894	cm
07/20/1851	8:40	891	cm
07/21/1851	8:40	889	cm
07/22/1851	8:40	884	cm
07/23/1851	8:40	882	cm
07/24/1851	8:40	879	cm
07/25/1851	8:40	879	cm
07/26/1851	8:40	882	cm
07/27/1851	8:40	899	cm
07/28/1851	8:40	909	cm
07/29/1851	8:40	929	cm
07/30/1851	8:40	924	cm
07/31/1851	8:40	909	cm
08/01/1851	8:40	904	cm
08/02/1851	8:40	899	cm
08/03/1851	8:40	894	cm
08/04/1851	8:40	889	cm
08/05/1851	8:40	884	cm
08/06/1851	8:40	882	cm
08/07/1851	8:40	879	cm
08/08/1851	8:40	877	cm
08/09/1851	8:40	874	cm
08/10/1851	8:40	872	cm
08/11/1851	8:40	869	cm
08/12/1851	8:40	868	cm
08/13/1851	8:40	867	cm
08/14/1851	8:40	866	cm
08/15/1851	8:40	865	cm
08/16/1851	8:40	865	cm
08/17/1851	8:40	863	cm
08/18/1851	8:40	863	cm
08/19/1851	8:40	861	cm
08/20/1851	8:40	860	cm
08/21/1851	8:40	860	cm
08/22/1851	8:40	862	cm
08/23/1851	8:40	861	cm
08/24/1851	8:40	860	cm
08/25/1851	8:40	859	cm
08/26/1851	8:40	858	cm
08/27/1851	8:40	855	cm
08/28/1851	8:40	855	cm
08/29/1851	8:40	854	cm
08/30/1851	8:40	856	cm
08/31/1851	8:40	859	cm
09/01/1851	8:40	884	cm
09/02/1851	8:40	889	cm
09/03/1851	8:40	909	cm
09/04/1851	8:40	954	cm
09/05/1851	8:40	959	cm
09/06/1851	8:40	1014	cm
09/07/1851	8:40	979	cm
09/08/1851	8:40	954	cm
09/09/1851	8:40	929	cm
09/10/1851	8:40	919	cm
09/11/1851	8:40	904	cm
09/12/1851	8:40	901	cm
09/13/1851	8:40	892	cm
09/14/1851	8:40	889	cm
09/15/1851	8:40	887	cm
09/16/1851	8:40	882	cm
09/17/1851	8:40	879	cm
09/18/1851	8:40	874	cm
09/19/1851	8:40	874	cm
09/20/1851	8:40	869	cm
09/21/1851	8:40	869	cm
09/22/1851	8:40	909	cm
09/23/1851	8:40	959	cm
09/24/1851	8:40	954	cm
09/25/1851	8:40	929	cm
09/26/1851	8:40	919	cm
09/27/1851	8:40	909	cm
09/28/1851	8:40	919	cm
09/29/1851	8:40	914	cm
09/30/1851	8:40	909	cm
10/01/1851	8:40	924	cm
10/02/1851	8:40	949	cm
10/03/1851	8:40	939	cm
10/04/1851	8:40	929	cm
10/05/1851	8:40	914	cm
10/06/1851	8:40	914	cm
10/07/1851	8:40	912	cm
10/08/1851	8:40	914	cm
10/09/1851	8:40	964	cm
10/10/1851	8:40	974	cm
10/11/1851	8:40	969	cm
10/12/1851	8:40	1014	cm
10/13/1851	8:40	1019	cm
10/14/1851	8:40	1004	cm
10/15/1851	8:40	989	cm
10/16/1851	8:40	974	cm
10/17/1851	8:40	989	cm
10/18/1851	8:40	979	cm
10/19/1851	8:40	974	cm
10/20/1851	8:40	969	cm
10/21/1851	8:40	944	cm
10/22/1851	8:40	934	cm
10/23/1851	8:40	929	cm
10/24/1851	8:40	924	cm
10/25/1851	8:40	919	cm
10/26/1851	8:40	914	cm
10/27/1851	8:40	909	cm
10/28/1851	8:40	904	cm
10/29/1851	8:40	904	cm
10/30/1851	8:40	909	cm
10/31/1851	8:40	919	cm
11/01/1851	8:40	964	cm
11/02/1851	8:40	959	cm
11/03/1851	8:40	949	cm
11/04/1851	8:40	944	cm
11/05/1851	8:40	944	cm
11/06/1851	8:40	954	cm
11/07/1851	8:40	959	cm
11/08/1851	8:40	999	cm
11/09/1851	8:40	1019	cm
11/10/1851	8:40	1029	cm
11/11/1851	8:40	1019	cm
11/12/1851	8:40	1004	cm
11/13/1851	8:40	989	cm
11/14/1851	8:40	979	cm
11/15/1851	8:40	964	cm
11/16/1851	8:40	974	cm
11/17/1851	8:40	969	cm
11/18/1851	8:40	964	cm
11/19/1851	8:40	959	cm
11/20/1851	8:40	964	cm
11/21/1851	8:40	959	cm
11/22/1851	8:40	954	cm
11/23/1851	8:40	969	cm
11/24/1851	8:40	979	cm
11/25/1851	8:40	1009	cm
11/26/1851	8:40	1009	cm
11/27/1851	8:40	999	cm
11/28/1851	8:40	999	cm
11/29/1851	8:40	1014	cm
11/30/1851	8:40	1029	cm
12/01/1851	8:40	1159	cm
12/02/1851	8:40	1184	cm
12/03/1851	8:40	1149	cm
12/04/1851	8:40	1134	cm
12/05/1851	8:40	1174	cm
12/06/1851	8:40	1164	cm
12/07/1851	8:40	1159	cm
12/08/1851	8:40	1189	cm
12/09/1851	8:40	1199	cm
12/10/1851	8:40	1179	cm
12/11/1851	8:40	1154	cm
12/12/1851	8:40	1159	cm
12/13/1851	8:40	1124	cm
12/14/1851	8:40	1099	cm
12/15/1851	8:40	1079	cm
12/16/1851	8:40	1059	cm
12/17/1851	8:40	1034	cm
12/18/1851	8:40	1024	cm
12/19/1851	8:40	1009	cm
12/20/1851	8:40	999	cm
12/21/1851	8:40	984	cm
12/22/1851	8:40	979	cm
12/23/1851	8:40	969	cm
12/24/1851	8:40	964	cm
12/25/1851	8:40	979	cm
12/26/1851	8:40	974	cm
12/27/1851	8:40	969	cm
12/28/1851	8:40	959	cm
12/29/1851	8:40	954	cm
12/30/1851	8:40	949	cm
12/31/1851	8:40	934	cm
01/01/1852	8:40	924	cm
01/02/1852	8:40	919	cm
01/03/1852	8:40	909	cm
01/04/1852	8:40	909	cm
01/05/1852	8:40	914	cm
01/06/1852	8:40	904	cm
01/07/1852	8:40	909	cm
01/08/1852	8:40	914	cm
01/09/1852	8:40	919	cm
01/10/1852	8:40	929	cm
01/11/1852	8:40	959	cm
01/12/1852	8:40	989	cm
01/13/1852	8:40	1049	cm
01/14/1852	8:40	1184	cm
01/15/1852	8:40	1294	cm
01/16/1852	8:40	1364	cm
01/17/1852	8:40	1384	cm
01/18/1852	8:40	1429	cm
01/19/1852	8:40	1484	cm
01/20/1852	8:40	1519	cm
01/21/1852	8:40	1489	cm
01/22/1852	8:40	1419	cm
01/23/1852	8:40	1354	cm
01/24/1852	8:40	1324	cm
01/25/1852	8:40	1324	cm
01/26/1852	8:40	1284	cm
01/27/1852	8:40	1269	cm
01/28/1852	8:40	1268	cm
01/29/1852	8:40	1254	cm
01/30/1852	8:40	1234	cm
01/31/1852	8:40	1219	cm
02/01/1852	8:40	1189	cm
02/02/1852	8:40	1179	cm
02/03/1852	8:40	1234	cm
02/04/1852	8:40	1229	cm
02/05/1852	8:40	1247	cm
02/06/1852	8:40	1289	cm
02/07/1852	8:40	1454	cm
02/08/1852	8:40	1579	cm
02/09/1852	8:40	1574	cm
02/10/1852	8:40	1544	cm
02/11/1852	8:40	1484	cm
02/12/1852	8:40	1459	cm
02/13/1852	8:40	1399	cm
02/14/1852	8:40	1344	cm
02/15/1852	8:40	1289	cm
02/16/1852	8:40	1264	cm
02/17/1852	8:40	1224	cm
02/18/1852	8:40	1219	cm
02/19/1852	8:40	1274	cm
02/20/1852	8:40	1289	cm
02/21/1852	8:40	1279	cm
02/22/1852	8:40	1259	cm
02/23/1852	8:40	1229	cm
02/24/1852	8:40	1209	cm
02/25/1852	8:40	1189	cm
02/26/1852	8:40	1159	cm
02/27/1852	8:40	1134	cm
02/28/1852	8:40	1119	cm
02/29/1852	8:40	1109	cm
03/01/1852	8:40	1099	cm
03/02/1852	8:40	1109	cm
03/03/1852	8:40	1119	cm
03/04/1852	8:40	1124	cm
03/05/1852	8:40	1119	cm
03/06/1852	8:40	1114	cm
03/07/1852	8:40	1089	cm
03/08/1852	8:40	1074	cm
03/09/1852	8:40	1069	cm
03/10/1852	8:40	1069	cm
03/11/1852	8:40	1074	cm
03/12/1852	8:40	1074	cm
03/13/1852	8:40	1074	cm
03/14/1852	8:40	1064	cm
03/15/1852	8:40	1049	cm
03/16/1852	8:40	1034	cm
03/17/1852	8:40	1029	cm
03/18/1852	8:40	1024	cm
03/19/1852	8:40	1029	cm
03/20/1852	8:40	1019	cm
03/21/1852	8:40	1014	cm
03/22/1852	8:40	1004	cm
03/23/1852	8:40	999	cm
03/24/1852	8:40	999	cm
03/25/1852	8:40	1004	cm
03/26/1852	8:40	1009	cm
03/27/1852	8:40	999	cm
03/28/1852	8:40	989	cm
03/29/1852	8:40	974	cm
03/30/1852	8:40	974	cm
03/31/1852	8:40	969	cm
04/01/1852	8:40	1034	cm
04/02/1852	8:40	1074	cm
04/03/1852	8:40	1079	cm
04/04/1852	8:40	1059	cm
04/05/1852	8:40	1034	cm
04/06/1852	8:40	1014	cm
04/07/1852	8:40	999	cm
04/08/1852	8:40	999	cm
04/09/1852	8:40	989	cm
04/10/1852	8:40	984	cm
04/11/1852	8:40	974	cm
04/12/1852	8:40	969	cm
04/13/1852	8:40	964	cm
04/14/1852	8:40	954	cm
04/15/1852	8:40	949	cm
04/16/1852	8:40	939	cm
04/17/1852	8:40	929	cm
04/18/1852	8:40	919	cm
04/19/1852	8:40	914	cm
04/20/1852	8:40	909	cm
04/21/1852	8:40	909	cm
04/22/1852	8:40	904	cm
04/23/1852	8:40	899	cm
04/24/1852	8:40	894	cm
04/25/1852	8:40	892	cm
04/26/1852	8:40	889	cm
04/27/1852	8:40	887	cm
04/28/1852	8:40	886	cm
04/29/1852	8:40	885	cm
04/30/1852	8:40	885	cm
05/01/1852	8:40	899	cm
05/02/1852	8:40	934	cm
05/03/1852	8:40	954	cm
05/04/1852	8:40	959	cm
05/05/1852	8:40	954	cm
05/06/1852	8:40	944	cm
05/07/1852	8:40	934	cm
05/08/1852	8:40	929	cm
05/09/1852	8:40	924	cm
05/10/1852	8:40	919	cm
05/11/1852	8:40	914	cm
05/12/1852	8:40	909	cm
05/13/1852	8:40	914	cm
05/14/1852	8:40	919	cm
05/15/1852	8:40	924	cm
05/16/1852	8:40	949	cm
05/17/1852	8:40	944	cm
05/18/1852	8:40	934	cm
05/19/1852	8:40	929	cm
05/20/1852	8:40	924	cm
05/21/1852	8:40	934	cm
05/22/1852	8:40	1054	cm
05/23/1852	8:40	1049	cm
05/24/1852	8:40	1058	cm
05/25/1852	8:40	1035	cm
05/26/1852	8:40	1015	cm
05/27/1852	8:40	995	cm
05/28/1852	8:40	1026	cm
05/29/1852	8:40	1063	cm
05/30/1852	8:40	1035	cm
05/31/1852	8:40	1044	cm
06/01/1852	8:40	1096	cm
06/02/1852	8:40	1069	cm
06/03/1852	8:40	1036	cm
06/04/1852	8:40	1008	cm
06/05/1852	8:40	984	cm
06/06/1852	8:40	979	cm
06/07/1852	8:40	962	cm
06/08/1852	8:40	942	cm
06/09/1852	8:40	934	cm
06/10/1852	8:40	924	cm
06/11/1852	8:40	929	cm
06/12/1852	8:40	944	cm
06/13/1852	8:40	939	cm
06/14/1852	8:40	944	cm
06/15/1852	8:40	982	cm
06/16/1852	8:40	973	cm
06/17/1852	8:40	979	cm
06/18/1852	8:40	992	cm
06/19/1852	8:40	994	cm
06/20/1852	8:40	1009	cm
06/21/1852	8:40	1019	cm
06/22/1852	8:40	1022	cm
06/23/1852	8:40	1024	cm
06/24/1852	8:40	1029	cm
06/25/1852	8:40	1064	cm
06/26/1852	8:40	1104	cm
06/27/1852	8:40	1089	cm
06/28/1852	8:40	1079	cm
06/29/1852	8:40	1079	cm
06/30/1852	8:40	1064	cm
07/01/1852	8:40	1039	cm
07/02/1852	8:40	1014	cm
07/03/1852	8:40	994	cm
07/04/1852	8:40	974	cm
07/05/1852	8:40	964	cm
07/06/1852	8:40	954	cm
07/07/1852	8:40	944	cm
07/08/1852	8:40	934	cm
07/09/1852	8:40	924	cm
07/10/1852	8:40	914	cm
07/11/1852	8:40	904	cm
07/12/1852	8:40	899	cm
07/13/1852	8:40	889	cm
07/14/1852	8:40	899	cm
07/15/1852	8:40	889	cm
07/16/1852	8:40	889	cm
07/17/1852	8:40	884	cm
07/18/1852	8:40	879	cm
07/19/1852	8:40	877	cm
07/20/1852	8:40	894	cm
07/21/1852	8:40	901	cm
07/22/1852	8:40	889	cm
07/23/1852	8:40	879	cm
07/24/1852	8:40	874	cm
07/25/1852	8:40	872	cm
07/26/1852	8:40	867	cm
07/27/1852	8:40	864	cm
07/28/1852	8:40	864	cm
07/29/1852	8:40	862	cm
07/30/1852	8:40	862	cm
07/31/1852	8:40	860	cm
08/01/1852	8:40	859	cm
08/02/1852	8:40	858	cm
08/03/1852	8:40	856	cm
08/04/1852	8:40	856	cm
08/05/1852	8:40	854	cm
08/06/1852	8:40	852	cm
08/07/1852	8:40	851	cm
08/08/1852	8:40	859	cm
08/09/1852	8:40	864	cm
08/10/1852	8:40	859	cm
08/11/1852	8:40	860	cm
08/12/1852	8:40	869	cm
08/13/1852	8:40	874	cm
08/14/1852	8:40	869	cm
08/15/1852	8:40	873	cm
08/16/1852	8:40	879	cm
08/17/1852	8:40	879	cm
08/18/1852	8:40	889	cm
08/19/1852	8:40	884	cm
08/20/1852	8:40	894	cm
08/21/1852	8:40	904	cm
08/22/1852	8:40	949	cm
08/23/1852	8:40	964	cm
08/24/1852	8:40	1004	cm
08/25/1852	8:40	979	cm
08/26/1852	8:40	949	cm
08/27/1852	8:40	934	cm
08/28/1852	8:40	924	cm
08/29/1852	8:40	919	cm
08/30/1852	8:40	924	cm
08/31/1852	8:40	919	cm
09/01/1852	8:40	934	cm
09/02/1852	8:40	949	cm
09/03/1852	8:40	924	cm
09/04/1852	8:40	919	cm
09/05/1852	8:40	914	cm
09/06/1852	8:40	909	cm
09/07/1852	8:40	919	cm
09/08/1852	8:40	929	cm
09/09/1852	8:40	949	cm
09/10/1852	8:40	939	cm
09/11/1852	8:40	944	cm
09/12/1852	8:40	974	cm
09/13/1852	8:40	989	cm
09/14/1852	8:40	979	cm
09/15/1852	8:40	954	cm
09/16/1852	8:40	934	cm
09/17/1852	8:40	924	cm
09/18/1852	8:40	929	cm
09/19/1852	8:40	939	cm
09/20/1852	8:40	1004	cm
09/21/1852	8:40	1084	cm
09/22/1852	8:40	1074	cm
09/23/1852	8:40	1039	cm
09/24/1852	8:40	1019	cm
09/25/1852	8:40	999	cm
09/26/1852	8:40	979	cm
09/27/1852	8:40	969	cm
09/28/1852	8:40	964	cm
09/29/1852	8:40	964	cm
09/30/1852	8:40	954	cm
10/01/1852	8:40	949	cm
10/02/1852	8:40	944	cm
10/03/1852	8:40	964	cm
10/04/1852	8:40	989	cm
10/05/1852	8:40	984	cm
10/06/1852	8:40	1014	cm
10/07/1852	8:40	1264	cm
10/08/1852	8:40	1374	cm
10/09/1852	8:40	1399	cm
10/10/1852	8:40	1339	cm
10/11/1852	8:40	1244	cm
10/12/1852	8:40	1174	cm
10/13/1852	8:40	1114	cm
10/14/1852	8:40	1084	cm
10/15/1852	8:40	1064	cm
10/16/1852	8:40	1049	cm
10/17/1852	8:40	1034	cm
10/18/1852	8:40	1019	cm
10/19/1852	8:40	1004	cm
10/20/1852	8:40	984	cm
10/21/1852	8:40	969	cm
10/22/1852	8:40	964	cm
10/23/1852	8:40	954	cm
10/24/1852	8:40	959	cm
10/25/1852	8:40	949	cm
10/26/1852	8:40	949	cm
10/27/1852	8:40	944	cm
10/28/1852	8:40	964	cm
10/29/1852	8:40	1024	cm
10/30/1852	8:40	1104	cm
10/31/1852	8:40	1149	cm
11/01/1852	8:40	1154	cm
11/02/1852	8:40	1184	cm
11/03/1852	8:40	1164	cm
11/04/1852	8:40	1129	cm
11/05/1852	8:40	1114	cm
11/06/1852	8:40	1099	cm
11/07/1852	8:40	1079	cm
11/08/1852	8:40	1074	cm
11/09/1852	8:40	1064	cm
11/10/1852	8:40	1054	cm
11/11/1852	8:40	1049	cm
11/12/1852	8:40	1059	cm
11/13/1852	8:40	1069	cm
11/14/1852	8:40	1064	cm
11/15/1852	8:40	1044	cm
11/16/1852	8:40	1024	cm
11/17/1852	8:40	1009	cm
11/18/1852	8:40	1029	cm
11/19/1852	8:40	1039	cm
11/20/1852	8:40	1044	cm
11/21/1852	8:40	1049	cm
11/22/1852	8:40	1054	cm
11/23/1852	8:40	1109	cm
11/24/1852	8:40	1164	cm
11/25/1852	8:40	1244	cm
11/26/1852	8:40	1264	cm
11/27/1852	8:40	1244	cm
11/28/1852	8:40	1209	cm
11/29/1852	8:40	1174	cm
11/30/1852	8:40	1144	cm
12/01/1852	8:40	1134	cm
12/02/1852	8:40	1129	cm
12/03/1852	8:40	1114	cm
12/04/1852	8:40	1099	cm
12/05/1852	8:40	1079	cm
12/06/1852	8:40	1059	cm
12/07/1852	8:40	1049	cm
12/08/1852	8:40	1059	cm
12/09/1852	8:40	1084	cm
12/10/1852	8:40	1089	cm
12/11/1852	8:40	1094	cm
12/12/1852	8:40	1084	cm
12/13/1852	8:40	1069	cm
12/14/1852	8:40	1059	cm
12/15/1852	8:40	1044	cm
12/16/1852	8:40	1039	cm
12/17/1852	8:40	1049	cm
12/18/1852	8:40	1064	cm
12/19/1852	8:40	1074	cm
12/20/1852	8:40	1154	cm
12/21/1852	8:40	1139	cm
12/22/1852	8:40	1124	cm
12/23/1852	8:40	1114	cm
12/24/1852	8:40	1139	cm
12/25/1852	8:40	1124	cm
12/26/1852	8:40	1119	cm
12/27/1852	8:40	1114	cm
12/28/1852	8:40	1144	cm
12/29/1852	8:40	1234	cm
12/30/1852	8:40	1374	cm
12/31/1852	8:40	1459	cm
01/01/1853	8:40	1459	cm
01/02/1853	8:40	1399	cm
01/03/1853	8:40	1329	cm
01/04/1853	8:40	1244	cm
01/05/1853	8:40	1179	cm
01/06/1853	8:40	1144	cm
01/07/1853	8:40	1124	cm
01/08/1853	8:40	1119	cm
01/09/1853	8:40	1124	cm
01/10/1853	8:40	1184	cm
01/11/1853	8:40	1199	cm
01/12/1853	8:40	1189	cm
01/13/1853	8:40	1199	cm
01/14/1853	8:40	1229	cm
01/15/1853	8:40	1269	cm
01/16/1853	8:40	1344	cm
01/17/1853	8:40	1374	cm
01/18/1853	8:40	1419	cm
01/19/1853	8:40	1429	cm
01/20/1853	8:40	1454	cm
01/21/1853	8:40	1464	cm
01/22/1853	8:40	1459	cm
01/23/1853	8:40	1469	cm
01/24/1853	8:40	1479	cm
01/25/1853	8:40	1479	cm
01/26/1853	8:40	1469	cm
01/27/1853	8:40	1444	cm
01/28/1853	8:40	1399	cm
01/29/1853	8:40	1354	cm
01/30/1853	8:40	1324	cm
01/31/1853	8:40	1289	cm
02/01/1853	8:40	1254	cm
02/02/1853	8:40	1204	cm
02/03/1853	8:40	1194	cm
02/04/1853	8:40	1164	cm
02/05/1853	8:40	1144	cm
02/06/1853	8:40	1134	cm
02/07/1853	8:40	1124	cm
02/08/1853	8:40	1114	cm
02/09/1853	8:40	1094	cm
02/10/1853	8:40	1079	cm
02/11/1853	8:40	1069	cm
02/12/1853	8:40	1059	cm
02/13/1853	8:40	1049	cm
02/14/1853	8:40	1044	cm
02/15/1853	8:40	1034	cm
02/16/1853	8:40	1014	cm
02/17/1853	8:40	1004	cm
02/18/1853	8:40	994	cm
02/19/1853	8:40	989	cm
02/20/1853	8:40	984	cm
02/21/1853	8:40	979	cm
02/22/1853	8:40	974	cm
02/23/1853	8:40	974	cm
02/24/1853	8:40	984	cm
02/25/1853	8:40	979	cm
02/26/1853	8:40	979	cm
02/27/1853	8:40	979	cm
02/28/1853	8:40	979	cm
03/01/1853	8:40	969	cm
03/02/1853	8:40	959	cm
03/03/1853	8:40	954	cm
03/04/1853	8:40	959	cm
03/05/1853	8:40	954	cm
03/06/1853	8:40	954	cm
03/07/1853	8:40	964	cm
03/08/1853	8:40	984	cm
03/09/1853	8:40	1089	cm
03/10/1853	8:40	1254	cm
03/11/1853	8:40	1309	cm
03/12/1853	8:40	1314	cm
03/13/1853	8:40	1299	cm
03/14/1853	8:40	1289	cm
03/15/1853	8:40	1279	cm
03/16/1853	8:40	1264	cm
03/17/1853	8:40	1239	cm
03/18/1853	8:40	1219	cm
03/19/1853	8:40	1189	cm
03/20/1853	8:40	1144	cm
03/21/1853	8:40	1124	cm
03/22/1853	8:40	1094	cm
03/23/1853	8:40	1074	cm
03/24/1853	8:40	1059	cm
03/25/1853	8:40	1049	cm
03/26/1853	8:40	1034	cm
03/27/1853	8:40	1024	cm
03/28/1853	8:40	1014	cm
03/29/1853	8:40	1004	cm
03/30/1853	8:40	994	cm
03/31/1853	8:40	984	cm
04/01/1853	8:40	984	cm
04/02/1853	8:40	989	cm
04/03/1853	8:40	1049	cm
04/04/1853	8:40	1099	cm
04/05/1853	8:40	1119	cm
04/06/1853	8:40	1154	cm
04/07/1853	8:40	1259	cm
04/08/1853	8:40	1289	cm
04/09/1853	8:40	1274	cm
04/10/1853	8:40	1239	cm
04/11/1853	8:40	1194	cm
04/12/1853	8:40	1179	cm
04/13/1853	8:40	1199	cm
04/14/1853	8:40	1219	cm
04/15/1853	8:40	1189	cm
04/16/1853	8:40	1159	cm
04/17/1853	8:40	1149	cm
04/18/1853	8:40	1144	cm
04/19/1853	8:40	1139	cm
04/20/1853	8:40	1129	cm
04/21/1853	8:40	1114	cm
04/22/1853	8:40	1124	cm
04/23/1853	8:40	1114	cm
04/24/1853	8:40	1134	cm
04/25/1853	8:40	1174	cm
04/26/1853	8:40	1219	cm
04/27/1853	8:40	1279	cm
04/28/1853	8:40	1329	cm
04/29/1853	8:40	1319	cm
04/30/1853	8:40	1274	cm
05/01/1853	8:40	1244	cm
05/02/1853	8:40	1219	cm
05/03/1853	8:40	1199	cm
05/04/1853	8:40	1159	cm
05/05/1853	8:40	1134	cm
05/06/1853	8:40	1114	cm
05/07/1853	8:40	1094	cm
05/08/1853	8:40	1069	cm
05/09/1853	8:40	1059	cm
05/10/1853	8:40	1059	cm
05/11/1853	8:40	1054	cm
05/12/1853	8:40	1039	cm
05/13/1853	8:40	1024	cm
05/14/1853	8:40	1024	cm
05/15/1853	8:40	1024	cm
05/16/1853	8:40	1014	cm
05/17/1853	8:40	1004	cm
05/18/1853	8:40	994	cm
05/19/1853	8:40	989	cm
05/20/1853	8:40	984	cm
05/21/1853	8:40	979	cm
05/22/1853	8:40	964	cm
05/23/1853	8:40	969	cm
05/24/1853	8:40	959	cm
05/25/1853	8:40	954	cm
05/26/1853	8:40	949	cm
05/27/1853	8:40	944	cm
05/28/1853	8:40	949	cm
05/29/1853	8:40	969	cm
05/30/1853	8:40	989	cm
05/31/1853	8:40	974	cm
06/01/1853	8:40	964	cm
06/02/1853	8:40	1034	cm
06/03/1853	8:40	1084	cm
06/04/1853	8:40	1099	cm
06/05/1853	8:40	1124	cm
06/06/1853	8:40	1094	cm
06/07/1853	8:40	1064	cm
06/08/1853	8:40	1039	cm
06/09/1853	8:40	1014	cm
06/10/1853	8:40	994	cm
06/11/1853	8:40	984	cm
06/12/1853	8:40	969	cm
06/13/1853	8:40	959	cm
06/14/1853	8:40	949	cm
06/15/1853	8:40	939	cm
06/16/1853	8:40	954	cm
06/17/1853	8:40	944	cm
06/18/1853	8:40	939	cm
06/19/1853	8:40	929	cm
06/20/1853	8:40	924	cm
06/21/1853	8:40	919	cm
06/22/1853	8:40	929	cm
06/23/1853	8:40	959	cm
06/24/1853	8:40	954	cm
06/25/1853	8:40	1014	cm
06/26/1853	8:40	1009	cm
06/27/1853	8:40	989	cm
06/28/1853	8:40	1062	cm
06/29/1853	8:40	1079	cm
06/30/1853	8:40	1074	cm
07/01/1853	8:40	1029	cm
07/02/1853	8:40	1004	cm
07/03/1853	8:40	984	cm
07/04/1853	8:40	979	cm
07/05/1853	8:40	964	cm
07/06/1853	8:40	954	cm
07/07/1853	8:40	944	cm
07/08/1853	8:40	934	cm
07/09/1853	8:40	924	cm
07/10/1853	8:40	919	cm
07/11/1853	8:40	909	cm
07/12/1853	8:40	899	cm
07/13/1853	8:40	899	cm
07/14/1853	8:40	894	cm
07/15/1853	8:40	889	cm
07/16/1853	8:40	914	cm
07/17/1853	8:40	914	cm
07/18/1853	8:40	899	cm
07/19/1853	8:40	899	cm
07/20/1853	8:40	899	cm
07/21/1853	8:40	899	cm
07/22/1853	8:40	894	cm
07/23/1853	8:40	889	cm
07/24/1853	8:40	884	cm
07/25/1853	8:40	884	cm
07/26/1853	8:40	884	cm
07/27/1853	8:40	879	cm
07/28/1853	8:40	879	cm
07/29/1853	8:40	879	cm
07/30/1853	8:40	874	cm
07/31/1853	8:40	869	cm
08/01/1853	8:40	884	cm
08/02/1853	8:40	884	cm
08/03/1853	8:40	879	cm
08/04/1853	8:40	874	cm
08/05/1853	8:40	869	cm
08/06/1853	8:40	869	cm
08/07/1853	8:40	864	cm
08/08/1853	8:40	859	cm
08/09/1853	8:40	854	cm
08/10/1853	8:40	854	cm
08/11/1853	8:40	849	cm
08/12/1853	8:40	844	cm
08/13/1853	8:40	844	cm
08/14/1853	8:40	849	cm
08/15/1853	8:40	854	cm
08/16/1853	8:40	854	cm
08/17/1853	8:40	864	cm
08/18/1853	8:40	864	cm
08/19/1853	8:40	869	cm
08/20/1853	8:40	864	cm
08/21/1853	8:40	864	cm
08/22/1853	8:40	862	cm
08/23/1853	8:40	874	cm
08/24/1853	8:40	879	cm
08/25/1853	8:40	874	cm
08/26/1853	8:40	872	cm
08/27/1853	8:40	870	cm
08/28/1853	8:40	868	cm
08/29/1853	8:40	872	cm
08/30/1853	8:40	876	cm
